"model_id","draw_id","sample_index","date","segment","value"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-23","history","10.0045181088745"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-24","history","9.93732520477523"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-25","history","133906994876316."
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-26","history","21855028932643.7"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-27","history","0.0000000000000000360490804469987"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-28","history","11.8828768813284"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-29","history","6.97360189256037"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-04-30","history","0.901819662420823"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-01","history","125836261108163."
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-02","history","2.32605338913785"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-03","history","8.87503224446128"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-04","history","0.143244319656967"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-05","history","0.0818808040137634"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-06","history","0.142443672789636"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-07","history","6.74597013926684"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-08","history","14531188509939.2"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-09","history","8.65623519221331"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-10","history","0.0514452864977325"
"exdqlm_multivar_synth_keep","draw_001",1,"2022-05-11","history","7.64867880517938"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-23","history","285319738244325."
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-24","history","0.0118583246363995"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-25","history","0.159550972772115"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-26","history","7.28732312522485"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-27","history","0.0476714259317956"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-28","history","256295520762232."
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-29","history","0.544484523846658"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-04-30","history","5.65818319928423"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-01","history","0.0147649549624552"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-02","history","0.169071997858513"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-03","history","0.0447384204185732"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-04","history","0.129437005877408"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-05","history","0.0511624839225988"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-06","history","11.6800035953127"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-07","history","1484100478756420."
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-08","history","10.2133824236738"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-09","history","0.0000000000000000154921678282176"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-10","history","0.0596730225600422"
"exdqlm_multivar_synth_keep","draw_002",17,"2022-05-11","history","0.113494606051702"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-23","history","0.0000000000000000222149535722310"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-24","history","3810772340117.07"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-25","history","1.79518238312507"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-26","history","12.8606320456608"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-27","history","0.151243351826787"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-28","history","0.0000000000000000282478279769536"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-29","history","1157407717951234."
"exdqlm_multivar_synth_keep","draw_003",32,"2022-04-30","history","0.0198881276117750"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-01","history","0.0623363762159094"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-02","history","0.0436817034678448"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-03","history","7.71725987042690"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-04","history","30838619991228.8"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-05","history","834975673689739."
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-06","history","5.89892131192107"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-07","history","0.0674193502747655"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-08","history","55901677331380.2"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-09","history","30702555871235.1"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-10","history","0.0605326109313043"
"exdqlm_multivar_synth_keep","draw_003",32,"2022-05-11","history","0.00000000000000000665507067408588"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-23","history","6.18885844896631"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-24","history","5.26589612017720"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-25","history","327096936390299."
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-26","history","1.59952777228930"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-27","history","0.0420593499644328"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-28","history","6.57366672029456"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-29","history","7.20175347064514"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-04-30","history","0.139610084195002"
"exdqlm_multivar_synth_keep","draw_004",48,"2022-05-01","history","0.288194868853769"
